distance,passengers,hour,weekday,trip_minutes,payment,color,pickup_borough,dropoff_borough,fare,tip,tolls,total
1.3,1,17,Saturday,6.4,credit card,yellow,Manhattan,Manhattan,7.0,2.05,0.0,12.35
1.65,2,4,Tuesday,6.02,credit card,yellow,Manhattan,Manhattan,7.5,2.0,0.0,13.3
1.6,2,4,Saturday,6.83,credit card,yellow,Manhattan,Manhattan,7.0,2.15,0.0,12.95
6.1,1,11,Friday,46.07,cash,yellow,Queens,Manhattan,30.5,0.0,0.0,33.8
3.6,0,23,Friday,17.72,credit card,yellow,Manhattan,Manhattan,14.0,4.45,0.0,22.25
2.8,1,23,Wednesday,12.93,credit card,yellow,Manhattan,Manhattan,12.0,3.15,0.0,18.95
0.68,2,10,Thursday,6.73,cash,yellow,Manhattan,Manhattan,6.0,0.0,0.0,9.3
1.8,3,13,Saturday,19.02,credit card,yellow,Manhattan,Manhattan,13.0,3.26,0.0,19.56
0.89,1,10,Sunday,6.93,credit card,yellow,Manhattan,Manhattan,6.5,1.15,0.0,10.95
0.91,1,9,Thursday,9.78,credit card,yellow,Manhattan,Manhattan,7.5,2.16,0.0,12.96
0.8,1,19,Friday,4.82,cash,yellow,Manhattan,Manhattan,5.5,0.0,0.0,9.8
3.27,1,8,Monday,19.95,credit card,yellow,Manhattan,Manhattan,14.5,3.56,0.0,21.36
1.75,1,21,Thursday,7.47,credit card,yellow,Manhattan,Manhattan,7.5,2.26,0.0,13.56
0.7,1,14,Saturday,3.67,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.3
1.16,2,13,Sunday,9.08,credit card,yellow,Manhattan,Manhattan,7.5,2.7,0.0,13.5
1.7,1,14,Thursday,17.1,credit card,yellow,Manhattan,Manhattan,11.5,2.0,0.0,16.8
15.7,1,7,Monday,75.62,credit card,yellow,Queens,Brooklyn,58.5,6.0,0.0,65.3
5.95,1,8,Wednesday,35.27,credit card,yellow,Manhattan,Manhattan,25.5,2.0,0.0,30.8
1.3,1,20,Saturday,7.92,credit card,yellow,Manhattan,Manhattan,7.0,1.0,0.0,11.8
3.48,3,10,Friday,22.2,credit card,yellow,Manhattan,Manhattan,16.0,1.5,0.0,20.8
1.47,2,18,Thursday,9.57,credit card,yellow,Manhattan,Manhattan,8.0,2.46,0.0,14.76
1.7,1,11,Wednesday,21.62,cash,yellow,Manhattan,Manhattan,13.5,0.0,0.0,16.8
2.46,5,21,Wednesday,14.72,cash,yellow,Manhattan,Manhattan,11.5,0.0,0.0,15.3
1.4,2,8,Thursday,15.25,credit card,yellow,Manhattan,Manhattan,10.5,1.0,0.0,14.8
0.62,1,15,Monday,7.5,credit card,yellow,Manhattan,Manhattan,6.0,1.4,0.0,10.7
2.66,3,10,Tuesday,23.07,credit card,yellow,Manhattan,Manhattan,15.5,3.76,0.0,22.56
0.7,5,8,Friday,7.37,credit card,yellow,Manhattan,Manhattan,6.5,1.96,0.0,11.76
1.2,2,18,Sunday,8.1,credit card,yellow,Manhattan,Manhattan,7.0,2.05,0.0,12.35
2.39,1,3,Sunday,10.22,credit card,yellow,Manhattan,Manhattan,10.0,2.76,0.0,16.56
3.77,2,22,Sunday,16.12,credit card,yellow,Manhattan,Queens,14.0,2.67,0.0,20.47
2.3,1,14,Sunday,11.78,credit card,yellow,Manhattan,Manhattan,10.0,2.66,0.0,15.96
2.7,1,21,Sunday,9.58,cash,yellow,Manhattan,Bronx,10.5,0.0,0.0,11.8
2.07,5,16,Wednesday,18.55,cash,yellow,Manhattan,Manhattan,13.0,0.0,0.0,17.3
1.48,1,10,Saturday,9.55,credit card,yellow,Manhattan,Manhattan,8.0,2.26,0.0,13.56
4.4,5,10,Saturday,24.48,credit card,yellow,Manhattan,Manhattan,19.0,4.45,0.0,26.75
10.0,1,9,Thursday,32.75,cash,yellow,Manhattan,Queens,34.0,0.0,5.76,43.06
2.2,1,10,Monday,31.92,cash,yellow,Manhattan,Manhattan,19.0,0.0,0.0,22.3
1.6,2,12,Saturday,8.97,cash,yellow,Manhattan,Manhattan,8.0,0.0,0.0,11.3
4.15,1,15,Tuesday,23.43,credit card,yellow,Manhattan,Manhattan,18.5,6.54,0.0,28.34
0.8,3,13,Sunday,6.73,cash,yellow,Manhattan,Manhattan,6.0,0.0,0.0,9.3
0.5,1,7,Saturday,1.35,credit card,yellow,Manhattan,Manhattan,3.5,1.25,0.0,5.55
1.85,3,3,Sunday,10.02,credit card,yellow,Manhattan,Manhattan,9.0,1.0,0.0,13.8
19.62,1,1,Thursday,26.02,credit card,yellow,Queens,Manhattan,52.0,11.06,0.0,66.36
2.71,3,16,Monday,15.23,credit card,yellow,Manhattan,Manhattan,12.5,4.2,0.0,21.0
1.01,1,19,Saturday,7.62,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,9.8
1.02,2,10,Monday,6.52,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,9.8
0.3,1,19,Sunday,2.2,cash,yellow,Manhattan,Manhattan,3.5,0.0,0.0,7.8
0.38,1,11,Wednesday,6.05,credit card,yellow,Manhattan,Manhattan,5.5,0.0,0.0,8.8
2.44,1,17,Wednesday,21.1,credit card,yellow,Manhattan,Manhattan,14.5,3.76,0.0,22.56
5.43,1,17,Saturday,37.05,credit card,yellow,Manhattan,Manhattan,25.5,0.0,0.0,26.3
1.6,1,11,Saturday,8.28,cash,yellow,Manhattan,Manhattan,8.0,0.0,0.0,11.3
1.6,2,17,Thursday,15.5,cash,yellow,Manhattan,Manhattan,11.0,0.0,0.0,15.3
0.6,1,5,Thursday,8.7,credit card,yellow,Manhattan,Manhattan,6.5,1.95,0.0,11.75
8.83,6,14,Monday,26.92,cash,yellow,Queens,Manhattan,29.0,0.0,5.76,38.06
1.0,1,8,Monday,10.05,credit card,yellow,Manhattan,Manhattan,8.0,2.25,0.0,13.55
2.0,2,10,Wednesday,14.72,cash,yellow,Manhattan,Manhattan,10.5,0.0,0.0,13.8
2.19,1,8,Tuesday,17.82,credit card,yellow,Manhattan,Manhattan,13.0,1.0,0.0,17.3
0.9,2,16,Sunday,5.6,credit card,yellow,Manhattan,Manhattan,6.0,1.4,0.0,10.7
2.3,1,22,Wednesday,11.28,credit card,yellow,Manhattan,Manhattan,10.5,2.86,0.0,17.16
2.14,1,18,Thursday,16.27,cash,yellow,Manhattan,Manhattan,11.5,0.0,0.0,15.8
0.89,3,0,Saturday,3.27,credit card,yellow,Manhattan,Manhattan,5.0,1.76,0.0,10.56
0.6,2,8,Thursday,4.67,credit card,yellow,Manhattan,Manhattan,5.0,1.65,0.0,9.95
1.06,1,20,Wednesday,10.7,credit card,yellow,Manhattan,Manhattan,8.0,2.36,0.0,14.16
1.03,1,19,Tuesday,9.87,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,11.8
0.5,1,4,Sunday,2.13,credit card,yellow,Manhattan,Manhattan,4.0,1.55,0.0,9.35
5.41,1,20,Tuesday,18.85,credit card,yellow,Manhattan,Manhattan,19.0,4.56,0.0,27.36
0.77,1,9,Saturday,5.57,credit card,yellow,Manhattan,Manhattan,5.5,1.76,0.0,10.56
10.79,1,18,Thursday,33.82,credit card,yellow,Manhattan,Queens,31.5,10.39,5.76,51.95
0.8,1,10,Saturday,4.7,cash,yellow,Manhattan,Manhattan,5.5,0.0,0.0,8.8
7.77,5,2,Saturday,14.03,cash,yellow,Manhattan,Manhattan,23.0,0.0,0.0,26.8
3.75,1,2,Saturday,16.12,credit card,yellow,Manhattan,Manhattan,14.5,3.66,0.0,21.96
3.25,1,18,Tuesday,27.13,credit card,yellow,Manhattan,Manhattan,19.0,4.66,0.0,27.96
1.6,1,16,Wednesday,11.58,cash,yellow,Manhattan,Manhattan,9.5,0.0,0.0,13.8
0.99,1,17,Monday,7.87,credit card,yellow,Manhattan,Manhattan,6.5,2.16,0.0,12.96
1.28,1,3,Saturday,5.1,credit card,yellow,Manhattan,Manhattan,6.0,1.96,0.0,11.76
5.34,1,0,Friday,20.48,credit card,yellow,Manhattan,Queens,19.0,2.0,0.0,24.8
0.6,1,19,Thursday,4.23,credit card,yellow,Manhattan,Manhattan,5.0,2.32,0.0,11.62
1.88,1,7,Friday,12.02,cash,yellow,Manhattan,Manhattan,9.5,0.0,0.0,12.8
10.16,5,10,Monday,42.77,credit card,yellow,Queens,Brooklyn,38.5,9.82,0.0,49.12
0.91,1,6,Wednesday,3.82,credit card,yellow,Manhattan,Manhattan,5.0,1.66,0.0,9.96
0.7,1,14,Thursday,4.53,credit card,yellow,Manhattan,Manhattan,5.0,1.65,0.0,9.95
1.5,1,6,Friday,5.38,credit card,yellow,Manhattan,Manhattan,6.5,1.95,0.0,11.75
2.1,1,20,Thursday,8.08,credit card,yellow,Manhattan,Manhattan,8.5,1.2,0.0,13.5
10.0,1,19,Wednesday,26.47,credit card,yellow,Manhattan,Queens,31.0,0.0,5.76,40.56
2.51,4,19,Friday,13.1,credit card,yellow,Manhattan,Manhattan,20.0,4.56,0.0,27.36
1.27,1,10,Friday,14.45,credit card,yellow,Manhattan,Manhattan,10.0,2.66,0.0,15.96
0.85,1,15,Thursday,9.68,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,10.8
36.7,2,16,Sunday,64.85,cash,yellow,Queens,Queens,150.0,0.0,24.02,174.82
2.2,1,20,Friday,15.67,credit card,yellow,Manhattan,Manhattan,11.5,3.06,0.0,18.36
1.24,1,21,Thursday,9.08,cash,yellow,Manhattan,Manhattan,7.5,0.0,0.0,11.3
0.73,3,11,Thursday,7.4,credit card,yellow,Manhattan,Manhattan,6.5,0.0,0.0,9.8
0.7,1,6,Monday,3.82,credit card,yellow,Manhattan,Manhattan,4.5,1.55,0.0,9.35
0.5,1,20,Thursday,5.33,credit card,yellow,Manhattan,Manhattan,5.0,2.6,0.0,11.4
3.23,1,10,Monday,10.02,credit card,yellow,Manhattan,Manhattan,11.5,2.0,0.0,14.3
1.28,1,12,Wednesday,19.55,cash,yellow,Manhattan,Manhattan,12.5,0.0,0.0,15.8
1.6,1,1,Saturday,7.58,credit card,yellow,Manhattan,Manhattan,7.5,2.0,0.0,13.3
3.03,1,17,Saturday,15.2,credit card,yellow,Manhattan,Manhattan,13.5,2.52,0.0,19.32
3.02,1,22,Friday,14.45,credit card,yellow,Manhattan,Manhattan,13.0,3.36,0.0,20.16
0.9,1,7,Sunday,3.05,credit card,yellow,Manhattan,Manhattan,4.5,0.0,0.0,7.8
1.72,1,7,Friday,14.05,credit card,yellow,Manhattan,Manhattan,10.5,3.45,0.0,17.25
1.11,2,15,Monday,11.47,cash,yellow,Manhattan,Manhattan,8.5,0.0,0.0,11.8
2.8,1,16,Thursday,16.95,credit card,yellow,Manhattan,Manhattan,13.5,2.25,0.0,20.05
6.56,1,22,Sunday,19.2,credit card,yellow,Queens,Manhattan,22.0,7.26,5.76,36.32
2.25,1,18,Friday,10.37,cash,yellow,Manhattan,Manhattan,9.5,0.0,0.0,13.8
1.2,1,0,Sunday,11.55,credit card,yellow,Manhattan,Manhattan,8.5,2.45,0.0,14.75
1.96,1,21,Monday,10.48,credit card,yellow,Manhattan,Manhattan,9.5,2.66,0.0,15.96
1.3,1,16,Friday,10.7,credit card,yellow,Manhattan,Manhattan,8.5,1.0,0.0,13.8
0.68,1,12,Thursday,4.85,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.3
6.16,1,13,Sunday,22.13,credit card,yellow,Manhattan,Manhattan,20.5,0.0,0.0,21.3
1.02,2,21,Tuesday,7.28,cash,yellow,Manhattan,Manhattan,6.5,0.0,0.0,10.3
1.05,2,12,Wednesday,10.92,cash,yellow,Manhattan,Manhattan,8.0,0.0,0.0,11.3
0.7,1,8,Friday,4.72,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.3
1.38,2,18,Monday,9.28,credit card,yellow,Manhattan,Manhattan,8.0,2.46,0.0,14.76
4.64,1,8,Friday,31.75,credit card,yellow,Manhattan,Manhattan,22.0,0.0,0.0,25.3
0.95,1,11,Saturday,4.4,cash,yellow,Manhattan,Manhattan,5.5,0.0,0.0,8.8
4.28,2,13,Tuesday,26.42,credit card,yellow,Manhattan,Manhattan,19.5,3.0,0.0,25.8
1.32,1,20,Tuesday,8.02,credit card,yellow,Manhattan,Manhattan,7.5,2.26,0.0,13.56
1.41,3,22,Friday,11.2,credit card,yellow,Manhattan,Manhattan,8.5,3.69,0.0,15.99
3.37,1,19,Saturday,28.53,credit card,yellow,Manhattan,Manhattan,18.5,3.0,0.0,24.8
2.35,3,15,Monday,20.07,credit card,yellow,Manhattan,Manhattan,14.0,3.46,0.0,20.76
0.64,1,20,Wednesday,2.7,credit card,yellow,Manhattan,Manhattan,4.5,1.5,0.0,9.8
1.1,1,19,Thursday,6.15,credit card,yellow,Manhattan,Manhattan,6.5,2.7,0.0,13.5
3.73,1,23,Tuesday,16.92,credit card,yellow,Manhattan,Manhattan,14.5,3.66,0.0,21.96
0.7,1,5,Friday,4.52,cash,yellow,Manhattan,Manhattan,5.0,0.0,0.0,8.8
3.82,5,11,Monday,24.6,cash,yellow,Manhattan,Manhattan,19.5,0.0,0.0,22.8
1.36,1,18,Monday,7.43,cash,yellow,Manhattan,Manhattan,7.0,0.0,0.0,11.3
0.64,1,8,Friday,4.52,credit card,yellow,Manhattan,Manhattan,5.0,1.0,0.0,9.3
1.79,1,21,Wednesday,8.03,cash,yellow,Manhattan,Manhattan,8.5,0.0,0.0,12.3
1.7,3,15,Thursday,13.13,credit card,yellow,Manhattan,Manhattan,10.5,0.0,0.0,11.3
3.54,6,22,Saturday,15.23,credit card,yellow,Manhattan,Manhattan,13.5,3.46,0.0,20.76
5.39,6,13,Sunday,20.18,cash,yellow,Manhattan,Manhattan,19.0,0.0,0.0,22.3
6.71,1,9,Wednesday,26.58,credit card,yellow,Manhattan,Manhattan,25.0,0.0,0.0,28.3
3.4,1,0,Saturday,13.27,cash,yellow,Manhattan,Manhattan,13.0,0.0,0.0,16.8
1.15,3,13,Sunday,9.82,cash,yellow,Manhattan,Manhattan,8.0,0.0,0.0,11.3
2.28,1,21,Thursday,17.13,credit card,yellow,Manhattan,Manhattan,12.5,3.26,0.0,19.56
4.86,4,19,Wednesday,18.93,credit card,yellow,Manhattan,Manhattan,17.5,4.36,0.0,26.16
3.93,1,17,Sunday,24.53,credit card,yellow,Manhattan,Manhattan,18.0,4.26,0.0,25.56
5.0,1,20,Tuesday,17.15,credit card,yellow,Manhattan,Manhattan,17.5,4.25,0.0,25.55
1.0,1,10,Friday,8.13,credit card,yellow,Manhattan,Manhattan,7.0,2.06,0.0,12.36
11.25,5,22,Friday,27.5,credit card,yellow,Manhattan,Queens,33.5,8.61,5.76,51.67
2.1,1,9,Monday,13.13,credit card,yellow,Manhattan,Manhattan,10.5,4.0,0.0,17.8
0.62,1,9,Sunday,2.67,cash,yellow,Manhattan,Manhattan,4.5,0.0,0.0,7.8
2.89,1,0,Saturday,18.98,credit card,yellow,Manhattan,Brooklyn,15.0,3.76,0.0,22.56
2.75,6,9,Tuesday,17.65,credit card,yellow,Manhattan,Manhattan,13.5,4.2,0.0,21.0
1.69,5,1,Thursday,6.35,cash,yellow,Queens,Queens,7.5,0.0,0.0,8.8
19.16,4,1,Wednesday,26.32,credit card,yellow,Queens,Manhattan,52.0,8.78,5.76,67.34
1.0,1,13,Friday,13.6,credit card,yellow,Manhattan,Manhattan,9.5,2.0,0.0,14.8
1.2,1,15,Friday,5.52,credit card,yellow,Manhattan,Manhattan,6.0,1.55,0.0,11.85
7.4,1,13,Thursday,28.73,credit card,yellow,Manhattan,Manhattan,25.5,5.76,0.0,34.56
1.0,1,9,Wednesday,5.45,credit card,yellow,Manhattan,Manhattan,6.0,1.85,0.0,11.15
1.03,6,11,Saturday,2.88,credit card,yellow,Manhattan,Manhattan,5.0,2.08,0.0,10.38
1.4,2,17,Tuesday,12.93,credit card,yellow,Manhattan,Manhattan,9.5,2.75,0.0,16.55
2.65,1,17,Saturday,21.65,credit card,yellow,Manhattan,Manhattan,15.0,3.66,0.0,21.96
2.2,2,23,Saturday,8.8,credit card,yellow,Manhattan,Manhattan,9.0,2.56,0.0,15.36
1.0,1,12,Sunday,8.17,credit card,yellow,Manhattan,Manhattan,7.0,2.05,0.0,12.35
0.76,1,21,Thursday,6.23,credit card,yellow,Manhattan,Manhattan,6.0,0.98,0.0,10.78
1.82,1,22,Wednesday,11.65,credit card,yellow,Manhattan,Manhattan,9.5,2.0,0.0,15.3
0.43,1,12,Tuesday,2.65,cash,yellow,Manhattan,Manhattan,4.0,0.0,0.0,7.3
0.9,1,13,Thursday,10.68,credit card,yellow,Manhattan,Manhattan,8.0,1.7,0.0,13.0
1.5,1,16,Sunday,7.62,credit card,yellow,Manhattan,Manhattan,7.5,2.15,0.0,12.95
1.7,6,11,Saturday,7.98,credit card,yellow,Manhattan,Manhattan,8.0,1.0,0.0,12.3
1.27,5,13,Friday,9.1,credit card,yellow,Manhattan,Manhattan,7.5,2.16,0.0,12.96
3.26,2,22,Saturday,22.1,cash,yellow,Manhattan,Manhattan,15.5,0.0,0.0,19.3
1.34,5,20,Monday,6.5,credit card,yellow,Manhattan,Manhattan,7.0,1.0,0.0,11.8
6.05,1,0,Friday,21.38,credit card,yellow,Manhattan,Manhattan,21.5,5.06,0.0,30.36
1.8,1,11,Sunday,17.03,credit card,yellow,Manhattan,Manhattan,10.5,3.45,0.0,17.25
1.31,5,21,Tuesday,10.15,cash,yellow,Manhattan,Manhattan,8.0,0.0,0.0,11.8
0.83,1,10,Wednesday,6.38,credit card,yellow,Manhattan,Manhattan,6.0,1.86,0.0,11.16
2.09,1,21,Monday,9.68,credit card,yellow,Manhattan,Manhattan,9.5,2.66,0.0,15.96
1.52,1,18,Wednesday,7.1,credit card,yellow,Manhattan,Manhattan,7.5,2.36,0.0,14.16
2.05,1,11,Saturday,9.9,credit card,yellow,Manhattan,Manhattan,9.5,2.56,0.0,15.36
1.07,1,18,Friday,9.25,credit card,yellow,Manhattan,Manhattan,7.5,2.36,0.0,14.16
1.8,1,18,Thursday,10.98,credit card,yellow,Manhattan,Manhattan,9.0,1.33,0.0,14.63
2.29,1,15,Sunday,21.17,cash,green,Queens,Queens,15.0,0.0,0.0,15.8
0.8,1,22,Thursday,5.93,credit card,green,Queens,Queens,5.5,0.0,0.0,6.8
1.51,1,18,Friday,8.22,credit card,green,Manhattan,Manhattan,7.5,1.2,0.0,10.5
0.45,1,11,Wednesday,3.7,cash,green,Manhattan,Manhattan,4.5,0.0,0.0,5.3
0.61,1,18,Monday,2.95,cash,green,Brooklyn,Brooklyn,4.0,0.0,0.0,5.8
15.78,1,21,Tuesday,30.55,credit card,green,Queens,Manhattan,42.82,0.0,5.76,49.08
12.79,1,18,Sunday,30.42,credit card,green,Bronx,Manhattan,38.5,8.39,2.64,50.33
24.48,1,20,Saturday,47.45,credit card,green,Brooklyn,Manhattan,63.53,0.0,5.76,69.79
12.76,1,16,Friday,50.58,credit card,green,Brooklyn,Queens,39.5,0.0,0.0,41.3
0.07,1,3,Saturday,0.7,cash,green,Bronx,Bronx,2.5,0.0,0.0,3.8
2.92,1,15,Sunday,19.28,credit card,green,Brooklyn,Manhattan,14.5,3.61,0.0,21.66
3.83,2,23,Saturday,18.1,credit card,green,Brooklyn,Brooklyn,15.0,3.26,0.0,19.56
18.91,1,14,Friday,73.08,credit card,green,Brooklyn,Bronx,61.0,0.0,5.76,67.56
6.5,1,6,Sunday,20.8,credit card,green,Brooklyn,Queens,22.0,0.0,0.0,22.8
1.43,1,20,Wednesday,6.33,credit card,green,Manhattan,Manhattan,7.0,3.0,0.0,11.3
0.85,5,9,Wednesday,5.0,cash,green,Manhattan,Manhattan,5.5,0.0,0.0,6.3
4.47,1,9,Thursday,24.73,credit card,green,Brooklyn,Brooklyn,16.39,0.0,0.0,16.89
4.66,1,21,Friday,27.13,credit card,green,Brooklyn,Manhattan,20.0,4.81,0.0,28.86
2.0,1,9,Monday,9.62,credit card,green,Bronx,Bronx,9.0,1.96,0.0,11.76
0.84,1,7,Tuesday,10.77,cash,green,Manhattan,Manhattan,7.5,0.0,0.0,8.3
2.9,1,16,Tuesday,24.5,credit card,green,Bronx,Manhattan,16.0,0.0,0.0,17.8
0.84,1,17,Friday,5.4,cash,green,Manhattan,Manhattan,5.5,0.0,0.0,7.3
1.19,1,13,Tuesday,8.62,credit card,green,Brooklyn,Brooklyn,7.0,0.0,0.0,7.8
1.3,1,13,Friday,5.07,cash,green,Manhattan,Manhattan,6.0,0.0,0.0,9.55
1.83,1,16,Tuesday,14.83,cash,green,Queens,Queens,11.5,0.0,0.0,13.3
1.55,2,10,Wednesday,6.77,cash,green,Manhattan,Manhattan,7.0,0.0,0.0,7.8
0.91,1,19,Thursday,6.4,credit card,green,Queens,Queens,6.0,1.56,0.0,9.36
3.14,1,11,Wednesday,16.55,credit card,green,Brooklyn,Brooklyn,14.0,0.0,0.0,14.8
2.7,1,9,Tuesday,19.98,credit card,green,Bronx,Bronx,15.0,0.0,0.0,15.8
2.04,1,0,Friday,12.23,credit card,green,Brooklyn,Brooklyn,10.5,2.36,0.0,14.16
9.44,1,15,Thursday,37.65,credit card,green,Manhattan,Bronx,35.88,0.0,0.0,36.38
0.96,1,18,Thursday,7.78,cash,green,Manhattan,Manhattan,6.5,0.0,0.0,8.3
1.3,3,14,Saturday,11.7,cash,green,Manhattan,Manhattan,9.0,0.0,0.0,9.8
3.0,1,18,Sunday,24.02,credit card,green,Brooklyn,Brooklyn,16.5,0.0,0.0,17.3
3.4,1,19,Friday,15.62,cash,green,Queens,Queens,13.5,0.0,0.0,15.3
2.52,1,10,Saturday,15.03,credit card,green,Bronx,Bronx,12.5,0.0,0.0,13.3
2.32,1,13,Monday,9.28,credit card,green,Manhattan,Manhattan,9.5,2.61,0.0,15.66
0.46,1,21,Friday,2.85,cash,green,Manhattan,Manhattan,4.0,0.0,0.0,5.3
1.9,1,12,Friday,13.9,cash,green,Brooklyn,Brooklyn,10.5,0.0,0.0,11.3
0.02,1,12,Saturday,0.22,credit card,green,Queens,Queens,2.5,0.0,0.0,3.3
0.16,1,23,Saturday,1.0,cash,green,Brooklyn,Brooklyn,3.0,0.0,0.0,4.3
1.51,1,15,Saturday,6.28,credit card,green,Queens,Queens,7.0,1.56,0.0,9.36
1.36,1,15,Wednesday,10.33,cash,green,Queens,Queens,8.0,0.0,0.0,8.8
16.71,1,7,Wednesday,51.78,credit card,green,Queens,Manhattan,50.74,0.0,5.76,57.0
9.6,2,21,Friday,32.38,credit card,green,Manhattan,Manhattan,32.0,7.2,0.0,43.25
2.46,1,14,Friday,21.12,credit card,green,Brooklyn,Brooklyn,14.5,0.0,0.0,15.3
3.6,1,20,Friday,13.63,cash,green,Queens,Queens,13.5,0.0,0.0,14.8
0.5,1,16,Sunday,2.62,credit card,green,Manhattan,Manhattan,4.0,1.55,0.0,6.85
1.67,5,8,Monday,11.3,credit card,green,Brooklyn,Brooklyn,9.5,0.0,0.0,10.3
1.49,1,8,Monday,5.12,cash,green,Queens,Queens,6.0,0.0,0.0,6.8
11.05,1,10,Tuesday,25.45,credit card,green,Brooklyn,Brooklyn,33.5,0.0,0.0,34.3
3.38,1,11,Saturday,15.77,cash,green,Brooklyn,Brooklyn,14.0,0.0,0.0,14.8
3.9,1,14,Friday,10.93,credit card,green,Bronx,Bronx,14.0,0.0,0.0,14.8
1.37,1,21,Saturday,7.83,credit card,green,Brooklyn,Brooklyn,7.0,1.66,0.0,9.96
1.25,2,8,Thursday,5.72,cash,green,Manhattan,Manhattan,6.5,0.0,0.0,10.05
1.06,1,22,Saturday,7.08,credit card,green,Queens,Queens,6.5,1.95,0.0,9.75
4.21,1,23,Wednesday,13.52,credit card,green,Brooklyn,Brooklyn,14.5,3.16,0.0,18.96
3.24,1,16,Wednesday,19.12,credit card,green,Manhattan,Manhattan,15.5,3.46,0.0,20.76
2.17,1,7,Thursday,15.07,credit card,green,Manhattan,Manhattan,11.0,2.91,0.0,17.46
1.17,1,0,Sunday,9.43,cash,green,Brooklyn,Brooklyn,7.5,0.0,0.0,8.8
2.76,1,12,Sunday,14.63,credit card,green,Manhattan,Manhattan,12.5,3.21,0.0,19.26
1.31,1,18,Thursday,5.15,credit card,green,Queens,Queens,6.0,2.34,0.0,10.14
4.0,1,13,Sunday,16.13,credit card,green,Brooklyn,Brooklyn,15.5,4.08,0.0,20.38
0.83,1,10,Friday,9.93,cash,green,Brooklyn,Brooklyn,7.5,0.0,0.0,8.3
1.92,1,12,Saturday,13.6,cash,green,Brooklyn,Brooklyn,10.5,0.0,0.0,11.3
1.1,1,9,Friday,9.0,credit card,green,Bronx,Bronx,7.5,0.0,0.0,8.3
2.1,1,13,Monday,12.08,cash,green,Manhattan,Bronx,10.0,0.0,0.0,10.8
1.33,1,16,Friday,10.2,credit card,green,Brooklyn,Brooklyn,8.5,2.06,0.0,12.36
2.09,1,16,Saturday,14.7,credit card,green,Brooklyn,Brooklyn,11.5,0.0,0.0,12.3
6.1,1,15,Tuesday,35.5,credit card,green,Brooklyn,Brooklyn,28.0,0.0,0.0,28.5
0.74,1,23,Friday,4.27,cash,green,Manhattan,Manhattan,5.0,0.0,0.0,6.3
3.61,1,11,Wednesday,19.07,credit card,green,Bronx,Bronx,15.33,0.0,0.0,15.83
0.83,1,13,Thursday,5.97,cash,green,Manhattan,Manhattan,6.0,0.0,0.0,6.8
0.92,1,11,Monday,5.43,cash,green,Queens,Queens,5.0,0.0,0.0,5.0
7.2,1,10,Saturday,24.52,cash,green,Brooklyn,Manhattan,25.0,0.0,0.0,28.55
2.54,1,10,Monday,12.38,cash,green,Manhattan,Bronx,11.0,0.0,0.0,11.8
2.0,1,23,Saturday,11.43,credit card,green,Queens,Queens,9.5,2.0,0.0,12.8
2.41,1,19,Sunday,12.32,credit card,green,Brooklyn,Manhattan,11.0,2.91,0.0,17.46
1.01,1,23,Friday,3.53,credit card,green,Manhattan,Manhattan,5.0,1.26,0.0,7.56
2.27,1,17,Saturday,22.33,credit card,green,Manhattan,Manhattan,15.0,0.0,0.0,15.8
4.98,1,21,Thursday,22.9,credit card,green,Brooklyn,Brooklyn,16.05,0.0,0.0,16.55
3.96,1,9,Monday,28.42,credit card,green,Manhattan,Manhattan,19.0,0.0,0.0,19.8
5.78,1,18,Thursday,48.47,credit card,green,Manhattan,Bronx,31.5,0.0,0.0,33.3
0.73,1,20,Saturday,5.67,credit card,green,Manhattan,Manhattan,5.5,0.0,0.0,6.8
1.2,1,18,Monday,11.75,credit card,green,Brooklyn,Brooklyn,9.0,2.15,0.0,12.95
0.71,1,14,Thursday,6.27,cash,green,Manhattan,Manhattan,6.0,0.0,0.0,6.8
0.88,1,10,Thursday,6.8,credit card,green,Brooklyn,Brooklyn,6.0,0.0,0.0,6.8
8.18,1,13,Saturday,52.8,credit card,green,Manhattan,Manhattan,35.5,2.0,0.0,41.05
1.2,1,20,Monday,6.8,cash,green,Queens,Queens,6.5,0.0,0.0,7.8
7.1,1,6,Sunday,13.27,credit card,green,Manhattan,Queens,21.0,5.5,5.76,33.06
0.96,1,16,Tuesday,6.05,cash,green,Queens,Queens,6.0,0.0,0.0,7.8
1.37,1,2,Sunday,5.98,cash,green,Brooklyn,Brooklyn,6.5,0.0,0.0,7.8
5.02,1,3,Saturday,9.58,cash,green,Brooklyn,Brooklyn,15.5,0.0,0.0,16.8
0.89,2,6,Wednesday,3.63,credit card,green,Queens,Queens,5.0,1.16,0.0,6.96
1.73,1,17,Saturday,8.77,credit card,green,Queens,Queens,8.5,1.0,0.0,10.3
12.69,1,7,Tuesday,39.75,credit card,green,Bronx,Manhattan,34.86,0.0,2.64,38.0
1.26,1,13,Saturday,7.35,cash,green,Brooklyn,Brooklyn,7.0,0.0,0.0,7.8
